invoice_line_id,invoice_id,service_type_id,consignment_count,line_amount_aud,chargeable_weight_kg
42449,13824,4,1,274.46,29.21
42450,13824,5,1,306.38,179.57
42451,13825,2,1,333.06,490.4
42452,13825,4,2,392.56,836.79
42453,13825,6,1,192.59,25.74
42454,13826,1,1,459.18,216.44
42455,13826,3,3,770.73,1117.04
42456,13827,1,1,365.44,463.2
42457,13827,6,2,208.71,132.38
42458,13828,4,1,468.19,471.84
42459,13829,2,1,528.01,64.33
42460,13829,3,1,128.59,175.14
42461,13829,4,1,260.05,22.98
42462,13830,5,1,391.28,231.24
42463,13830,6,1,245.16,286.67
42464,13831,2,1,199.45,204.5
42465,13831,3,1,132.18,10.7
42466,13831,4,1,144.98,146.53
42467,13831,7,1,865.85,13.93
42468,13832,4,1,313.64,890.32
42469,13833,7,1,135.09,9.0
42470,13834,3,2,403.33,332.92
42471,13834,6,2,358.46,274.47
42472,13835,1,1,433.81,17.63
42473,13836,1,1,122.38,76.8
42474,13836,5,1,211.88,67.5
42475,13836,7,1,604.57,537.96
42476,13837,2,2,1291.73,1339.07
42477,13837,3,1,131.94,27.6
42478,13837,4,1,233.71,19.55
42479,13838,2,1,566.01,32.9
42480,13838,6,1,108.72,43.38
42481,13838,7,2,1383.83,1522.05
42482,13839,4,1,108.49,24.68
42483,13839,6,1,213.75,734.49
42484,13840,3,1,130.57,37.92
42485,13840,6,2,412.17,1620.1
42486,13840,7,1,1180.16,204.0
42487,13841,3,1,237.67,12.88
42488,13841,4,2,351.15,49.18
42489,13842,1,1,1247.95,1999.71
42490,13842,3,2,481.48,982.43
42491,13842,4,2,739.22,1089.6
42492,13843,4,1,347.52,761.82
42493,13843,5,1,864.1,37.58
42494,13844,1,1,594.67,43.65
42495,13845,3,2,439.74,58.98
42496,13845,6,1,142.64,97.55
42497,13846,3,1,162.58,113.78
42498,13847,4,1,132.26,18.3
42499,13848,2,1,769.4,416.35
42500,13848,3,2,370.19,457.54
42501,13849,1,1,372.16,342.45
42502,13849,3,1,125.79,12.9
42503,13850,3,3,1281.93,1253.13
42504,13850,4,1,179.36,348.04
42505,13850,5,1,613.87,505.0
42506,13851,2,1,621.49,1049.57
42507,13851,4,1,114.11,13.06
42508,13852,1,1,309.42,290.7
42509,13852,3,1,183.96,287.52
42510,13852,4,1,422.88,8.24
42511,13853,6,1,249.38,55.32
42512,13854,4,2,261.98,147.34
42513,13855,3,1,176.82,107.36
42514,13856,3,1,175.19,256.3
42515,13856,4,2,328.52,569.64
42516,13857,2,1,170.68,55.32
42517,13858,1,2,975.29,531.9
42518,13858,3,1,354.27,179.4
42519,13858,4,1,149.93,59.0
42520,13858,5,1,872.14,47.95
42521,13858,6,2,274.18,305.3
42522,13858,7,1,304.76,215.1
42523,13859,3,1,116.54,49.4
42524,13860,4,1,210.38,6.17
42525,13860,6,1,128.1,294.12
42526,13861,3,1,438.02,273.75
42527,13861,7,1,0.0,121.5
42528,13862,6,1,302.54,59.1
42529,13863,1,1,241.04,123.6
42530,13863,2,1,238.99,208.32
42531,13863,3,1,432.38,13.38
42532,13863,5,1,241.41,21.3
42533,13864,1,1,752.06,488.85
42534,13864,3,2,379.29,378.36
42535,13864,4,2,262.99,249.35
42536,13865,1,1,336.8,190.28
42537,13865,2,1,150.88,116.6
42538,13865,3,3,396.26,414.67
42539,13865,4,1,199.15,31.64
42540,13865,5,1,200.33,119.1
42541,13865,6,1,96.56,20.38
42542,13865,7,1,255.77,110.64
42543,13866,2,3,594.62,413.44
42544,13866,4,1,216.53,702.35
42545,13866,6,1,142.46,342.25
42546,13867,2,1,134.88,23.65
42547,13867,3,1,119.92,30.9
42548,13867,4,2,263.58,211.2
42549,13868,1,2,974.16,220.36
42550,13868,2,1,879.6,595.2
42551,13868,4,1,102.11,86.4
42552,13869,3,1,120.01,27.28
42553,13869,6,1,128.05,218.88
42554,13870,1,1,200.5,69.19
42555,13870,2,3,428.45,85.57
42556,13870,3,4,1059.01,865.49
42557,13870,4,1,108.15,61.63
42558,13871,2,1,438.64,108.55
42559,13871,3,1,137.4,98.28
42560,13871,4,1,115.35,24.05
42561,13871,5,1,240.53,9.1
42562,13871,6,2,372.76,156.65
42563,13872,1,1,147.14,45.42
42564,13872,3,2,366.18,130.84
42565,13873,5,1,752.63,348.08
42566,13874,4,2,464.99,75.14
42567,13874,6,1,128.05,205.8
42568,13875,2,2,387.16,400.93
42569,13875,3,4,718.65,810.81
42570,13875,4,1,234.21,740.75
42571,13875,6,2,267.38,630.37
42572,13875,7,3,1701.1,859.56
42573,13876,2,1,165.18,118.08
42574,13876,4,1,107.55,84.72
42575,13876,5,1,0.0,92.2
42576,13876,6,1,252.56,92.81
42577,13877,3,2,282.53,188.45
42578,13877,4,1,111.13,29.4
42579,13878,2,1,138.04,39.4
42580,13878,5,1,362.98,258.62
42581,13878,6,2,287.73,219.57
42582,13879,1,2,1068.9,1217.32
42583,13879,4,1,351.43,101.28
42584,13880,1,2,333.57,76.17
42585,13880,4,1,327.56,421.15
42586,13880,6,1,210.46,7.86
42587,13881,2,1,340.57,503.52
42588,13881,3,1,378.8,27.77
42589,13881,6,1,170.06,47.92
42590,13882,1,1,826.13,8.38
42591,13882,2,1,211.55,215.54
42592,13882,3,1,400.62,200.29
42593,13882,4,1,224.28,44.85
42594,13882,6,1,331.29,346.06
42595,13883,2,1,448.35,175.87
42596,13883,5,1,625.71,602.71
42597,13884,3,2,285.79,185.15
42598,13884,4,1,115.37,45.5
42599,13884,6,1,81.01,9.14
42600,13885,1,1,214.03,93.46
42601,13885,3,1,388.07,223.06
42602,13885,4,1,132.64,207.72
42603,13885,5,2,623.35,168.02
42604,13885,6,1,304.19,19.96
42605,13886,2,1,164.7,157.7
42606,13886,3,2,274.7,399.95
42607,13886,4,1,285.9,956.3
42608,13886,6,1,211.98,27.44
42609,13887,1,1,915.61,520.56
42610,13887,2,1,1579.02,2129.0
42611,13887,3,3,972.87,509.42
42612,13887,4,2,300.88,251.4
42613,13888,3,2,705.55,1882.6
42614,13888,4,1,137.49,204.8
42615,13888,6,1,216.1,54.32
42616,13889,3,1,202.67,258.65
42617,13889,5,1,209.62,23.1
42618,13890,4,1,225.7,127.7
42619,13891,2,1,463.99,21.72
42620,13891,3,4,1061.04,512.73
42621,13892,1,1,960.12,113.72
42622,13892,2,1,130.79,9.8
42623,13892,3,2,605.93,1311.86
42624,13892,6,2,263.85,332.04
42625,13893,2,1,93.02,30.9
42626,13893,3,1,297.81,100.05
42627,13893,4,1,344.23,1002.7
42628,13894,2,1,133.76,16.14
42629,13894,3,2,403.24,361.3
42630,13894,4,2,375.48,344.04
42631,13894,6,1,611.08,2608.82
42632,13895,3,1,180.83,377.04
42633,13895,4,5,1167.27,1289.26
42634,13895,5,2,410.19,133.58
42635,13896,1,1,260.79,261.78
42636,13896,3,1,219.36,72.91
42637,13896,4,2,424.86,401.96
42638,13896,5,2,1480.78,245.19
42639,13897,2,1,151.89,48.4
42640,13897,4,1,166.82,168.5
42641,13898,2,1,722.34,91.56
42642,13898,3,1,134.6,172.68
42643,13898,4,5,1251.25,813.87
42644,13898,6,1,253.43,86.4
42645,13898,7,1,247.19,205.88
42646,13899,1,4,2324.65,2659.57
42647,13899,2,1,184.84,146.77
42648,13899,3,4,887.45,593.1
42649,13899,4,1,152.52,294.14
42650,13899,6,3,621.06,1128.0
42651,13900,1,1,194.76,205.97
42652,13900,3,2,505.78,379.55
42653,13900,4,2,209.93,71.87
42654,13900,6,2,428.88,216.78
42655,13900,7,1,148.4,37.32
42656,13901,1,1,99.03,15.6
42657,13901,3,2,252.37,128.02
42658,13901,4,1,346.57,70.2
42659,13902,2,2,884.95,632.63
42660,13902,3,1,551.71,1828.96
42661,13902,5,1,1316.58,399.3
42662,13902,6,2,414.67,278.2
42663,13903,2,2,297.84,249.16
42664,13903,3,2,377.77,149.68
42665,13904,1,1,708.86,1120.74
42666,13904,3,1,117.45,28.62
42667,13904,4,2,702.41,278.04
42668,13904,6,2,379.32,149.55
42669,13905,2,3,716.55,314.97
42670,13905,3,1,520.08,788.72
42671,13905,5,1,306.11,138.68
42672,13905,6,1,184.94,468.15
42673,13906,2,2,428.62,479.84
42674,13906,3,3,489.06,220.11
42675,13906,4,1,157.69,152.43
42676,13906,5,1,498.57,339.1
42677,13906,6,2,194.97,172.92
42678,13907,3,1,264.03,22.85
42679,13908,2,1,711.08,506.23
42680,13908,3,2,757.07,2066.55
42681,13909,4,3,324.82,232.2
42682,13910,2,1,181.11,167.6
42683,13910,3,1,394.58,1206.47
42684,13910,6,1,229.68,21.52
42685,13911,1,1,202.13,87.0
42686,13911,5,1,529.8,438.9
42687,13912,3,1,128.27,63.15
42688,13913,3,1,120.77,180.65
42689,13913,4,1,217.09,512.06
42690,13914,5,1,1008.23,33.8
42691,13914,6,1,126.71,229.68
42692,13915,2,1,256.74,139.25
42693,13915,4,1,181.26,76.1
42694,13915,6,1,389.5,2050.59
42695,13916,2,1,155.99,37.86
42696,13916,4,1,415.3,439.68
42697,13917,3,1,127.09,75.5
42698,13917,7,1,241.33,84.83
42699,13918,1,2,393.11,669.5
42700,13918,3,1,111.48,69.56
42701,13918,4,1,98.97,22.37
42702,13919,6,1,303.52,72.85
42703,13920,2,1,180.62,57.48
42704,13920,5,1,136.35,14.17
42705,13920,6,1,192.36,772.8
42706,13921,3,2,389.04,661.3
42707,13921,4,1,407.68,336.15
42708,13921,5,1,532.96,165.68
42709,13921,6,2,520.79,938.5
42710,13922,3,1,197.07,259.2
42711,13922,5,1,156.55,16.94
42712,13922,6,2,222.14,120.82
42713,13923,3,1,127.88,128.2
42714,13923,4,1,112.03,104.55
42715,13924,1,1,893.69,347.4
42716,13924,3,2,203.47,84.15
42717,13924,4,1,385.49,208.8
42718,13924,5,2,556.88,336.59
42719,13925,3,1,305.08,36.5
42720,13925,4,1,121.32,62.73
42721,13926,4,1,174.32,410.75
42722,13927,1,2,1598.63,236.95
42723,13927,6,1,122.89,62.36
42724,13928,4,2,541.71,419.02
42725,13928,6,1,310.22,39.15
42726,13929,1,1,718.07,85.48
42727,13929,3,1,155.85,102.3
42728,13929,4,1,260.0,949.82
42729,13929,6,1,123.19,14.32
42730,13929,7,1,947.16,45.1
42731,13930,1,1,561.64,119.04
42732,13931,2,1,750.14,189.9
42733,13931,3,1,410.89,16.14
42734,13932,4,1,139.11,28.93
42735,13933,5,1,312.01,238.15
42736,13933,7,1,399.73,428.88
42737,13934,3,3,580.16,927.74
42738,13934,4,1,137.92,120.05
42739,13934,7,1,620.3,85.38
42740,13935,2,1,129.71,57.78
42741,13935,3,4,980.31,412.1
42742,13935,7,1,133.98,23.62
42743,13936,6,1,110.77,81.62
42744,13937,2,1,409.98,635.88
42745,13937,4,1,103.79,18.88
42746,13937,7,1,1148.11,93.34
42747,13938,2,3,648.55,676.95
42748,13938,6,1,284.66,31.5
42749,13939,1,2,992.53,52.7
42750,13939,4,1,263.84,806.8
42751,13939,6,1,314.85,1246.49
42752,13940,1,2,715.54,462.4
42753,13940,3,2,301.7,194.95
42754,13941,1,1,468.51,164.1
42755,13941,2,1,632.21,39.34
42756,13941,5,1,228.36,58.04
42757,13942,7,1,469.6,391.95
42758,13943,6,1,99.24,87.99
42759,13944,4,1,108.06,20.6
42760,13944,7,2,488.65,254.72
42761,13945,3,1,121.35,3.48
42762,13945,6,1,148.57,26.95
42763,13946,3,3,991.08,1088.85
42764,13947,1,1,832.09,4.57
42765,13947,3,1,339.83,94.85
42766,13948,1,1,783.04,48.48
42767,13948,3,1,148.16,122.25
42768,13948,5,1,370.57,314.21
42769,13948,6,1,129.78,149.72
42770,13949,1,2,1691.19,472.18
42771,13949,3,2,245.96,44.58
42772,13949,6,2,492.15,1611.76
42773,13949,7,1,541.16,31.84
42774,13950,1,1,344.08,436.56
42775,13950,2,1,244.61,237.77
42776,13950,3,3,346.92,108.03
42777,13950,4,2,373.88,287.03
42778,13951,1,1,997.15,211.8
42779,13951,3,3,409.37,500.33
42780,13951,4,2,539.38,1101.64
42781,13951,6,1,290.19,331.26
42782,13952,1,2,318.7,102.78
42783,13952,2,1,794.33,223.06
42784,13952,3,1,385.27,266.68
42785,13952,4,1,108.36,7.21
42786,13952,6,1,100.39,166.2
42787,13953,3,2,253.56,159.26
42788,13953,6,1,301.63,1347.21
42789,13954,2,2,339.84,308.18
42790,13954,3,2,356.44,168.45
42791,13955,2,1,377.9,82.05
42792,13955,3,2,527.83,114.11
42793,13955,4,5,558.4,231.97
42794,13955,5,2,2905.54,2330.12
42795,13956,1,1,878.9,356.64
42796,13956,2,2,981.27,63.8
42797,13956,4,1,109.99,6.6
42798,13956,7,1,1080.04,55.06
42799,13957,1,2,541.81,533.91
42800,13957,2,1,754.16,278.38
42801,13957,3,1,117.81,107.04
42802,13957,6,1,136.52,14.45
42803,13958,3,2,668.68,691.31
42804,13958,4,3,853.77,2069.74
42805,13958,5,1,1435.26,49.08
42806,13958,6,1,142.07,463.95
42807,13959,1,1,614.85,193.82
42808,13959,3,1,135.08,214.57
42809,13959,4,2,443.93,90.1
42810,13960,3,1,138.16,163.68
42811,13960,4,2,446.55,86.24
42812,13960,6,1,157.72,215.54
42813,13961,3,2,451.5,1194.93
42814,13961,7,1,2046.84,1902.6
42815,13962,1,1,151.51,54.9
42816,13962,2,1,430.98,717.15
42817,13962,4,3,842.21,1163.35
42818,13962,5,1,479.29,377.32
42819,13962,6,3,315.12,199.46
42820,13963,1,1,303.04,392.88
42821,13963,2,1,387.14,290.93
42822,13963,3,2,297.8,476.52
42823,13964,2,1,451.38,751.65
42824,13964,3,2,637.35,276.57
42825,13964,4,3,516.42,522.98
42826,13964,5,2,2359.16,496.15
42827,13965,2,1,721.25,41.1
42828,13965,3,1,323.56,50.68
42829,13965,4,1,125.23,77.2
42830,13966,2,1,745.18,1180.36
42831,13966,3,2,525.94,576.16
42832,13966,4,1,175.32,418.2
42833,13967,3,1,126.7,111.9
42834,13967,4,1,179.65,324.48
42835,13967,6,1,137.56,201.65
42836,13968,1,1,219.1,204.92
42837,13968,2,1,118.99,39.6
42838,13968,3,3,989.25,598.68
42839,13968,4,1,132.2,134.55
42840,13969,2,1,450.23,67.2
42841,13969,3,1,470.29,31.74
42842,13969,4,1,187.85,389.88
42843,13969,6,2,399.13,1217.7
42844,13969,7,1,180.14,32.95
42845,13970,1,1,194.06,97.6
42846,13970,3,1,92.66,44.1
42847,13970,4,2,643.61,1494.67
42848,13970,7,1,763.04,64.3
42849,13971,2,3,466.58,290.92
42850,13971,3,2,319.39,436.46
42851,13971,6,2,475.76,282.0
42852,13972,3,2,286.83,247.77
42853,13973,2,1,344.08,626.1
42854,13973,3,3,988.43,585.6
42855,13974,1,1,819.5,69.12
42856,13974,2,1,172.54,53.58
42857,13974,3,1,163.75,171.0
42858,13974,5,1,1779.08,608.8
42859,13974,6,1,153.45,347.9
42860,13974,7,1,426.49,356.12
42861,13975,2,2,352.85,316.6
42862,13975,3,3,529.84,678.16
42863,13975,7,1,983.12,1166.82
42864,13976,3,2,657.58,447.13
42865,13976,5,1,202.09,35.8
42866,13977,1,2,714.01,890.89
42867,13977,2,2,952.94,725.45
42868,13978,1,1,111.1,16.25
42869,13978,3,2,295.54,391.5
42870,13978,4,4,623.39,632.82
42871,13978,6,1,235.61,966.19
42872,13979,2,1,251.66,218.68
42873,13979,3,1,150.28,17.12
42874,13979,6,1,120.62,19.1
42875,13980,2,1,350.93,268.48
42876,13980,3,1,145.0,129.58
42877,13980,4,1,659.63,2765.48
42878,13980,6,1,316.43,30.14
42879,13981,1,1,311.4,330.04
42880,13981,2,1,264.53,374.34
42881,13981,3,6,1116.31,762.67
42882,13981,4,3,411.66,731.89
42883,13981,5,1,329.45,119.34
42884,13981,6,1,114.59,120.18
42885,13981,7,1,1343.68,1745.42
42886,13982,3,4,1044.41,1011.21
42887,13983,2,2,1133.92,1064.05
42888,13983,3,1,219.99,105.1
42889,13983,4,1,180.65,78.0
42890,13983,6,1,121.81,43.05
42891,13983,7,2,1367.06,137.68
42892,13984,1,1,203.25,58.25
42893,13984,2,2,789.2,362.22
42894,13984,6,1,262.2,132.28
42895,13985,2,1,613.78,30.95
42896,13985,3,3,620.63,256.19
42897,13985,5,2,2003.97,590.95
42898,13985,7,1,261.29,155.4
42899,13986,1,2,621.18,633.8
42900,13986,3,2,349.57,551.14
42901,13986,4,2,219.81,191.74
42902,13987,2,2,702.56,143.44
42903,13987,3,2,311.09,207.3
42904,13987,5,1,618.32,527.65
42905,13987,6,1,264.32,968.4
42906,13988,3,2,562.47,78.94
42907,13988,4,1,99.27,65.03
42908,13988,6,1,112.7,6.56
42909,13989,1,1,380.43,150.15
42910,13989,2,1,720.83,432.25
42911,13989,3,1,325.19,60.9
42912,13989,4,1,218.79,137.35
42913,13990,3,1,408.27,23.52
42914,13991,6,1,176.86,18.52
42915,13992,3,1,294.06,764.2
42916,13993,4,2,430.07,290.5
42917,13994,2,1,136.0,54.04
42918,13994,3,1,120.96,82.28
42919,13994,4,2,503.74,1769.16
42920,13995,2,2,1093.78,300.57
42921,13996,6,1,139.51,281.7
42922,13997,3,1,144.23,113.41
42923,13997,5,1,198.93,68.74
42924,13997,6,2,214.62,167.87
42925,13998,1,1,121.74,3.42
42926,13998,6,1,108.98,23.0
42927,13999,2,2,813.61,123.07
42928,13999,3,2,478.03,1286.29
42929,14000,3,2,484.35,1234.87
42930,14000,4,2,230.08,123.02
42931,14001,3,1,295.05,576.6
42932,14001,4,1,370.82,604.3
42933,14001,6,1,123.8,279.92
42934,14002,3,1,139.34,17.9
42935,14003,3,1,111.56,69.95
42936,14004,4,1,267.84,297.2
42937,14004,5,1,716.14,793.37
42938,14005,4,1,101.59,79.95
42939,14006,1,1,202.18,177.39
42940,14006,4,2,375.82,316.04
42941,14007,2,1,463.25,264.72
42942,14007,6,1,148.25,86.18
42943,14008,3,2,1039.91,952.38
42944,14008,4,1,82.42,13.0
42945,14009,2,2,930.97,915.81
42946,14009,4,2,425.03,1059.85
42947,14010,1,1,183.28,143.5
42948,14010,4,2,362.09,381.21
42949,14011,3,1,119.6,47.55
42950,14012,2,1,167.65,35.98
42951,14013,6,1,93.43,3.39
42952,14014,3,1,456.46,857.68
42953,14014,4,1,167.61,97.7
42954,14014,7,1,1261.21,512.39
42955,14015,2,1,404.33,399.65
42956,14015,5,1,811.58,154.18
42957,14016,4,1,235.8,401.76
42958,14017,1,2,996.56,242.08
42959,14017,4,1,242.16,43.18
42960,14017,7,1,1067.27,37.05
42961,14018,1,1,123.62,31.65
42962,14018,2,1,144.75,46.54
42963,14019,4,1,119.15,282.28
42964,14019,6,1,100.59,145.7
42965,14019,7,1,327.38,227.59
42966,14020,1,1,697.42,71.96
42967,14020,3,1,475.57,206.36
42968,14020,4,2,414.49,197.76
42969,14021,1,1,103.34,40.9
42970,14021,3,1,143.52,43.75
42971,14021,4,1,372.92,76.76
42972,14022,2,1,330.16,526.45
42973,14023,3,1,123.24,58.35
42974,14023,4,1,102.05,102.16
42975,14024,3,1,351.31,22.48
42976,14024,4,2,574.29,941.54
42977,14025,3,1,90.64,38.6
42978,14026,1,1,155.0,15.66
42979,14026,4,1,86.88,73.25
42980,14027,3,1,272.06,835.86
42981,14027,7,2,1266.96,1485.97
42982,14028,2,1,137.96,160.8
42983,14028,3,1,165.3,309.46
42984,14028,6,1,82.98,43.42
42985,14029,1,1,132.71,9.92
42986,14029,3,2,659.4,792.4
42987,14030,1,1,592.87,225.38
42988,14030,2,1,274.32,451.8
42989,14030,3,1,164.6,50.65
42990,14030,6,1,0.0,87.24
42991,14031,3,1,390.46,97.57
42992,14032,4,1,131.56,71.52
42993,14033,3,1,101.75,4.25
42994,14033,4,1,110.31,77.6
42995,14034,1,1,719.91,153.07
42996,14034,3,1,73.82,35.54
42997,14034,4,3,417.89,566.81
42998,14034,5,1,153.23,22.62
42999,14035,1,1,150.72,78.75
43000,14035,3,1,298.06,12.04
43001,14035,4,1,100.32,46.5
43002,14035,6,1,128.22,327.6
43003,14036,1,1,641.74,443.75
43004,14036,3,2,266.46,226.88
43005,14036,4,1,147.68,109.95
43006,14036,5,1,517.14,464.25
43007,14037,2,1,271.38,214.96
43008,14037,3,1,116.32,77.6
43009,14037,4,1,130.52,213.05
43010,14037,6,1,80.11,23.05
43011,14038,3,1,561.68,1073.0
43012,14038,4,1,98.89,71.92
43013,14038,5,1,369.86,228.15
43014,14039,3,1,126.68,119.7
43015,14040,2,3,626.68,444.43
43016,14040,3,2,551.77,270.37
43017,14041,2,1,285.92,436.84
43018,14041,3,2,380.53,57.57
43019,14041,4,1,334.5,1442.82
43020,14041,6,1,87.66,171.12
43021,14042,1,2,878.52,266.15
43022,14042,3,2,614.16,462.33
43023,14042,4,1,119.2,49.68
43024,14042,6,1,169.81,719.65
43025,14043,6,2,313.85,1014.82
43026,14044,3,1,179.37,355.8
43027,14044,6,1,82.48,73.55
43028,14045,4,3,429.0,382.0
43029,14046,3,1,160.36,87.9
43030,14047,3,1,310.05,967.95
43031,14047,4,1,95.29,29.5
43032,14048,2,1,596.36,53.0
43033,14048,3,1,393.02,122.2
43034,14048,4,1,87.49,71.98
43035,14048,7,1,560.36,82.52
43036,14049,6,1,142.88,376.4
43037,14050,4,1,330.44,524.4
43038,14050,7,1,608.81,145.52
43039,14051,2,1,203.8,195.24
43040,14051,3,4,678.3,265.44
43041,14052,6,1,102.67,12.55
43042,14052,7,1,0.0,34.75
43043,14053,6,1,113.36,87.65
43044,14054,6,1,201.96,126.34
43045,14055,1,1,950.66,1765.43
43046,14055,6,1,111.04,167.49
43047,14056,4,1,120.28,115.36
43048,14057,3,1,307.98,538.37
43049,14057,4,1,203.44,558.6
43050,14058,1,1,373.46,625.32
43051,14058,3,3,808.46,266.61
43052,14059,2,1,593.22,180.77
43053,14059,3,3,344.09,135.94
43054,14059,5,1,902.34,1077.3
43055,14059,7,1,770.55,23.87
43056,14060,4,2,248.08,111.16
43057,14061,1,1,279.76,266.68
43058,14061,3,1,475.52,1126.92
43059,14061,4,1,293.84,48.04
43060,14062,1,1,141.69,44.25
43061,14062,3,2,479.01,995.55
43062,14062,7,2,999.77,214.68
43063,14063,2,1,356.59,630.78
43064,14063,5,1,903.06,20.55
43065,14064,4,2,414.56,422.48
43066,14064,6,1,115.06,20.82
43067,14064,7,1,892.61,1144.08
43068,14065,3,1,117.83,191.38
43069,14065,4,2,242.31,116.11
43070,14066,2,2,539.77,757.73
43071,14066,4,1,341.22,1096.96
43072,14067,2,2,881.55,128.03
43073,14067,3,1,346.65,1107.19
43074,14067,5,1,1276.02,695.1
43075,14068,2,1,173.4,140.55
43076,14068,3,3,657.69,327.83
43077,14069,4,1,127.48,36.42
43078,14070,2,1,292.78,170.75
43079,14070,6,1,97.26,3.07
43080,14071,1,1,168.83,61.14
43081,14071,4,1,153.6,75.6
43082,14071,6,1,299.21,21.98
43083,14072,2,1,145.25,75.8
43084,14072,4,1,89.66,99.3
43085,14072,7,2,1990.46,1862.44
43086,14073,3,1,93.76,54.12
43087,14073,4,1,134.44,54.7
43088,14074,3,1,307.33,270.27
43089,14074,4,1,141.16,145.8
43090,14074,5,1,1063.75,89.5
43091,14075,2,1,404.09,39.14
43092,14076,1,1,351.29,57.98
43093,14076,2,1,141.25,83.86
43094,14076,4,2,478.58,485.05
43095,14076,5,1,128.19,8.43
43096,14077,2,2,1323.7,1783.91
43097,14077,3,1,95.88,82.64
43098,14077,4,1,234.49,9.71
43099,14077,6,1,117.3,79.82
43100,14078,1,1,251.38,65.0
43101,14078,3,1,99.8,113.21
43102,14078,4,1,105.19,33.4
43103,14079,1,2,658.79,715.1
43104,14079,6,1,154.36,166.15
43105,14080,3,1,109.32,18.66
43106,14080,4,1,324.26,20.9
43107,14080,6,2,341.15,108.8
43108,14081,1,1,289.0,330.11
43109,14081,3,1,138.11,139.08
43110,14082,3,2,574.43,96.35
43111,14082,4,2,371.79,229.95
43112,14083,5,1,521.16,513.82
43113,14083,7,1,1085.0,77.6
43114,14084,2,2,312.44,166.66
43115,14084,3,1,108.41,66.08
43116,14084,4,1,170.45,502.48
43117,14085,2,1,402.47,692.34
43118,14085,3,1,379.85,281.88
43119,14085,4,2,430.31,574.0
43120,14085,6,1,124.15,17.77
43121,14086,3,1,141.71,27.35
43122,14086,4,2,355.63,771.32
43123,14086,5,1,380.96,231.05
43124,14087,3,1,94.36,13.0
43125,14087,4,1,114.23,186.3
43126,14087,5,1,399.36,234.72
43127,14088,3,2,695.44,1885.58
43128,14088,6,2,200.56,79.24
43129,14089,1,1,324.6,514.34
43130,14089,2,1,293.8,369.54
43131,14089,4,2,289.06,306.06
43132,14090,1,1,197.67,144.18
43133,14090,3,1,106.73,14.38
43134,14090,4,1,152.85,144.0
43135,14090,6,1,163.31,27.2
43136,14091,2,1,178.19,160.6
43137,14091,4,2,408.99,373.88
43138,14091,5,1,303.84,258.39
43139,14092,4,1,347.88,196.55
43140,14093,2,1,110.55,23.68
43141,14093,3,4,1062.58,922.22
43142,14093,4,1,137.23,253.4
43143,14093,5,1,228.92,100.08
43144,14093,7,1,218.92,112.7
43145,14094,2,1,654.91,32.3
43146,14094,3,3,510.11,280.34
43147,14094,4,1,347.35,38.91
43148,14095,2,1,683.84,1469.6
43149,14095,4,1,182.37,6.36
43150,14095,6,1,119.39,34.55
43151,14096,1,1,513.17,439.05
43152,14096,2,1,162.23,64.35
43153,14096,3,1,232.82,93.68
43154,14097,5,2,1671.76,241.38
43155,14097,6,3,220.83,469.53
43156,14098,2,1,204.96,206.42
43157,14098,3,2,452.28,240.05
43158,14098,6,1,0.0,155.95
43159,14098,7,1,243.91,78.75
43160,14099,1,1,547.79,12.05
43161,14099,3,2,378.48,330.01
43162,14099,4,1,138.21,197.18
43163,14100,1,1,392.78,496.62
43164,14100,7,1,624.07,687.88
43165,14101,1,1,289.81,389.82
43166,14101,3,2,554.95,338.13
43167,14101,4,1,359.78,282.48
43168,14102,1,1,203.62,157.26
43169,14102,3,1,96.8,56.45
43170,14103,1,1,195.06,195.36
43171,14103,3,2,648.09,673.34
43172,14104,2,1,197.82,157.62
43173,14104,3,2,236.26,12.52
43174,14104,4,3,803.35,1364.88
43175,14104,6,2,291.94,1220.88
43176,14105,3,2,281.81,179.9
43177,14105,4,1,121.74,153.1
43178,14106,3,1,143.67,41.15
43179,14106,6,1,318.78,170.15
43180,14107,3,1,281.83,294.91
43181,14107,5,1,761.46,258.04
43182,14108,1,2,664.93,161.47
43183,14108,3,1,80.86,12.04
43184,14109,3,1,132.07,66.82
43185,14109,5,1,228.12,144.88
43186,14110,2,1,436.98,516.64
43187,14110,3,1,119.54,25.75
43188,14110,4,2,344.58,406.26
43189,14111,4,2,262.74,354.42
43190,14112,1,1,187.5,185.25
43191,14112,3,1,157.8,92.25
43192,14113,1,1,150.06,13.11
43193,14113,4,2,452.03,172.57
43194,14113,6,1,228.12,193.58
43195,14114,3,2,381.18,609.09
43196,14114,7,1,232.47,84.84
43197,14115,3,1,206.8,49.55
43198,14115,4,1,98.74,8.29
43199,14115,6,1,142.6,13.08
43200,14115,7,1,196.28,25.18
43201,14116,3,1,132.33,19.47
43202,14116,4,1,256.73,235.07
43203,14116,5,1,395.92,330.2
43204,14117,5,1,873.0,27.53
43205,14117,6,2,123.41,800.93
43206,14118,2,1,94.79,17.8
43207,14119,2,3,579.54,393.52
43208,14119,3,1,118.48,116.78
43209,14119,6,1,139.85,108.03
43210,14120,1,1,167.79,17.02
43211,14120,2,1,126.84,9.05
43212,14120,3,1,288.76,260.0
43213,14121,2,1,792.29,104.08
43214,14121,6,1,144.97,144.72
43215,14122,3,1,106.16,23.28
43216,14122,4,1,344.48,29.9
43217,14122,6,1,225.48,435.38
